_row_idx,task,prefill_time,decode_time,total_time,prompt_tokens,completion_tokens,total_tokens
175,SUMMARIZATION,0.0085699912160635,0.27126947045326233,0.27983946166932583,1640,182,1822
176,SUMMARIZATION,0.00943555124104023,0.5197902861982584,0.5292258374392986,2062,345,2407
177,SUMMARIZATION,0.012139219790697098,0.7650386076420546,0.7771778274327517,2798,500,3298
178,SUMMARIZATION,0.0090732891112566,0.3081873767077923,0.3172606658190489,1893,206,2099
179,SUMMARIZATION,0.011323465034365654,0.4543423615396023,0.46566582657396793,2500,300,2800
180,SUMMARIZATION,0.014714095741510391,0.771947355940938,0.7866614516824484,3422,500,3922
181,SUMMARIZATION,0.01368427462875843,0.766454366967082,0.7801386415958405,3214,500,3714
182,SUMMARIZATION,0.012810437008738518,0.4620760679244995,0.47488650493323803,2887,303,3190
183,SUMMARIZATION,0.0112377367913723,0.4690971039235592,0.4803348407149315,2579,308,2887
184,SUMMARIZATION,0.008667757734656334,0.7087381072342396,0.7174058649688959,1773,472,2245
185,SUMMARIZATION,0.011192884296178818,0.46972651220858097,0.4809193965047598,2571,310,2881
186,SUMMARIZATION,0.008452581241726875,0.36475525610148907,0.37320783734321594,1807,244,2051
187,SUMMARIZATION,0.008392943069338799,0.5553470011800528,0.5637399442493916,1839,370,2209
188,SUMMARIZATION,0.010622477158904076,0.25894383899867535,0.2695663161575794,2258,172,2430
189,SUMMARIZATION,0.012100253254175186,0.624991400167346,0.6370916534215212,2819,410,3229
190,SUMMARIZATION,0.009285831823945045,0.43913640454411507,0.4484222363680601,1984,292,2276
191,SUMMARIZATION,0.013770518824458122,0.7688619773834944,0.7826324962079525,3181,500,3681
192,SUMMARIZATION,0.011882215738296509,0.4863104410469532,0.4981926567852497,2856,319,3175
193,SUMMARIZATION,0.011859439313411713,0.7607599813491106,0.7726194206625223,2646,500,3146
194,SUMMARIZATION,0.012068290263414383,0.7633681874722242,0.7754364777356386,2812,500,3312
195,SUMMARIZATION,0.009006515145301819,0.5012686047703028,0.5102751199156046,1888,334,2222
196,SUMMARIZATION,0.013662990182638168,0.7675042301416397,0.7811672203242779,3192,500,3692
197,SUMMARIZATION,0.011091135442256927,0.776312155649066,0.7874032910913229,2591,500,3091
198,SUMMARIZATION,0.0125910434871912,0.4986423924565315,0.5112334359437227,2896,327,3223
199,SUMMARIZATION,0.0103232990950346,0.18003368005156517,0.19035697914659977,2358,120,2478
200,SUMMARIZATION,0.010546114295721054,0.6543533448129892,0.6648994591087103,2297,432,2729
201,SUMMARIZATION,0.012045560404658318,0.7639825642108917,0.77602812461555,2678,500,3178
202,SUMMARIZATION,0.012638743966817856,0.7642188519239426,0.7768575958907604,2909,500,3409
203,SUMMARIZATION,0.009110517799854279,0.7521697860211134,0.7612803038209677,1897,500,2397
204,SUMMARIZATION,0.012550804764032364,0.5861180853098631,0.5986688900738955,3109,383,3492
205,SUMMARIZATION,0.014535093680024147,0.7697848062962294,0.7843198999762535,3462,500,3962
206,SUMMARIZATION,0.013758393004536629,0.6485794670879841,0.6623378600925207,3254,413,3667
207,SUMMARIZATION,0.012264672666788101,0.6340905763208866,0.6463552489876747,2697,417,3114
208,SUMMARIZATION,0.012071089819073677,0.30372975766658783,0.3158008474856615,2817,200,3017
209,SUMMARIZATION,0.012002943083643913,0.5385804809629917,0.5505834240466356,2629,355,2984
210,SUMMARIZATION,0.013799384236335754,0.7690049968659878,0.7828043811023235,3341,500,3841
211,SUMMARIZATION,0.010287649929523468,0.7556563187390566,0.76594396866858,2122,500,2622
212,SUMMARIZATION,0.01267465204000473,0.7001967430114746,0.7128713950514793,2933,448,3381
213,SUMMARIZATION,0.013107411563396454,0.6102677527815104,0.6233751643449068,2917,398,3315
214,SUMMARIZATION,0.013722039759159088,0.7664654534310102,0.7801874931901693,3150,500,3650
215,SUMMARIZATION,0.012732438743114471,0.6783444434404373,0.6910768821835518,2939,436,3375
216,SUMMARIZATION,0.012149572372436523,0.6144367624074221,0.6265863347798586,2748,402,3150
217,SUMMARIZATION,0.0080850999802351,0.29465419612824917,0.30273929610848427,644,201,845
218,SUMMARIZATION,0.01283261924982071,0.7671231999993324,0.7799558192491531,2926,500,3426
219,SUMMARIZATION,0.013943027704954147,0.6450876593589783,0.6590306870639324,3313,420,3733
220,SUMMARIZATION,0.01042196899652481,0.5049514397978783,0.5153734087944031,2327,334,2661
221,SUMMARIZATION,0.013024099171161652,0.7658785041421652,0.7789026033133268,2981,500,3481
222,SUMMARIZATION,0.012945735827088356,0.6814268752932549,0.6943726111203432,2984,446,3430
223,SUMMARIZATION,0.011174065992236137,0.24933181703090668,0.2605058830231428,2580,165,2745
224,SUMMARIZATION,0.011838652193546295,0.7663291562348604,0.7781678084284067,2851,500,3351
225,SUMMARIZATION,0.01047896035015583,0.4281479585915804,0.4386269189417362,2314,276,2590
226,SUMMARIZATION,0.012844707816839218,0.7029984574764967,0.7158431652933359,2918,460,3378
227,SUMMARIZATION,0.012060847133398056,0.7619544956833124,0.7740153428167105,2716,500,3216
228,SUMMARIZATION,0.0105504859238863,0.5849803164601326,0.5955308023840189,2286,387,2673
229,SUMMARIZATION,0.010432513430714607,0.5046944506466389,0.5151269640773535,2313,334,2647
230,SUMMARIZATION,0.012642638757824898,0.6662861034274101,0.678928742185235,2892,436,3328
231,SUMMARIZATION,0.012163136154413223,0.7609949596226215,0.7731580957770348,2636,500,3136
232,SUMMARIZATION,0.012873314321041107,0.7647991050034761,0.7776724193245173,3046,500,3546
233,SUMMARIZATION,0.010438859462738037,0.23912765085697174,0.24956651031970978,2326,159,2485
234,SUMMARIZATION,0.011184321716427803,0.45998404175043106,0.47116836346685886,2422,304,2726
235,SUMMARIZATION,0.010489556938409805,0.5209250077605247,0.5314145646989346,2233,345,2578
236,SUMMARIZATION,0.012692134827375412,0.6411534752696753,0.6538456100970507,3094,419,3513
