_row_idx,task,prefill_time,decode_time,total_time,prompt_tokens,completion_tokens,total_tokens
168,SUMMARIZATION,0.019137585535645485,0.8502843696624041,0.8694219551980495,3023,480,3503
169,SUMMARIZATION,0.018945323303341866,0.875679187476635,0.8946245107799768,2144,500,2644
170,SUMMARIZATION,0.01928408071398735,0.8880460504442453,0.9073301311582327,3140,500,3640
171,SUMMARIZATION,0.01985602080821991,0.8923813179135323,0.9122373387217522,3336,500,3836
172,SUMMARIZATION,0.019461844116449356,0.8870226610451937,0.906484505161643,3085,500,3585
173,SUMMARIZATION,0.020738933235406876,0.32385256327688694,0.3445914965122938,3524,181,3705
174,SUMMARIZATION,0.019080914556980133,0.6617652475833893,0.6808461621403694,2840,375,3215
175,SUMMARIZATION,0.018873361870646477,0.8681244757026434,0.8869978375732899,1646,498,2144
176,SUMMARIZATION,0.01878073252737522,0.8747909795492887,0.893571712076664,2058,500,2558
177,SUMMARIZATION,0.019212953746318817,0.8848705440759659,0.9040834978222847,2884,500,3384
178,SUMMARIZATION,0.018974261358380318,0.43756846711039543,0.45654272846877575,1987,250,2237
179,SUMMARIZATION,0.01880570314824581,0.8813865538686514,0.9001922570168972,2614,500,3114
180,SUMMARIZATION,0.020628558471798897,0.8926193714141846,0.9132479298859835,3527,500,4027
181,SUMMARIZATION,0.019649788737297058,0.6136617343872786,0.6333115231245756,3213,346,3559
182,SUMMARIZATION,0.02116384170949459,0.8075152207165956,0.8286790624260902,2976,456,3432
183,SUMMARIZATION,0.01895395666360855,0.8813078701496124,0.900261826813221,2614,500,3114
184,SUMMARIZATION,0.018905803561210632,0.8156746458262205,0.8345804493874311,1796,468,2264
185,SUMMARIZATION,0.019040405750274658,0.8280063793063164,0.847046785056591,2602,470,3072
186,SUMMARIZATION,0.018609700724482536,0.54472815990448,0.5633378606289625,1859,313,2172
187,SUMMARIZATION,0.018885498866438866,0.8729720637202263,0.8918575625866652,1888,500,2388
